,address,target_building_id,target_address
1008,"Балтийская, д.35",73602,"г.Санкт-Петербург, Балтийская улица, дом 35, литера А"
6252,"Славы, д.60",97405,"г.Санкт-Петербург, проспект Славы, дом 60, литера А"
3790,"Рылеева , д.8",68309,"г.Санкт-Петербург, улица Рылеева, дом 8, литера А"
2280,"Стачек, д.75",22722,"г.Санкт-Петербург, проспект Стачек, дом 75, литера А"
5419,"Выборгская, д.12",105917,"г.Санкт-Петербург, Выборгская улица, дом 12, литера А"
6037,"Бухарестская, д.94",130079,"г.Санкт-Петербург, Бухарестская улица, дом 94, корпус 1, литера А"
4203,"11 линия, д.12",63409,"г.Санкт-Петербург, 11-я линия В.О., дом 12"
4514,"3 линия, д.18",79893,"г.Санкт-Петербург, 3-я линия В.О., дом 18, литера А"
2565,"Счастливая, д.19",16342,"г.Санкт-Петербург, Счастливая улица, дом 19, литера А"
3076,"Гончарная , д.10",34169,"г.Санкт-Петербург, Гончарная улица, дом 10, литера А"
311,"Угловой, д.3",35282,"г.Санкт-Петербург, Угловой переулок, дом 3, литера А"
4995,"Кима пр, д.24",51823,"г.Санкт-Петербург, проспект КИМа, дом 24, литера А"
139,"Галерная, д.25",93772,"г.Санкт-Петербург, Галерная улица, дом 25, литера А"
6562,"Космонавтов, д.65",52301,"г.Санкт-Петербург, проспект Космонавтов, дом 65, корпус 1, литера А"
3107,"Гродненский пер. , д.11",72962,"г.Санкт-Петербург, Гродненский переулок, дом 11, литера А"
17,"Макаренко, д.7",111726,"г.Санкт-Петербург, переулок Макаренко, дом 7, литера А"
6599,"Московское, д.2 ",44406,"г.Санкт-Петербург, Московское шоссе, дом 2, литера А"
3239,"Кирочная , д.13",16197,"г.Санкт-Петербург, Кирочная улица, дом 13, литера А"
6117,"Загребский бульвар, д.3",8022,"г.Санкт-Петербург, Загребский бульвар, дом 3, корпус 1, литера А"
299,"7 Красноармейская, д.6-8",82323,"г.Санкт-Петербург, 7-я Красноармейская улица, дом 6-8, литера А"
2699,"4 Советская , д.39",85060,"г.Санкт-Петербург, 4-я Советская улица, дом 39, литера А"
1660,"Кузнецова, д.31",9493,"г.Санкт-Петербург, проспект Кузнецова, дом 31, литера А"
6933,"Народная, д.49",76468,"г.Санкт-Петербург, Народная улица, дом 49, литера Б"
6790,"Шлиссельбургский, д.5",105738,"г.Санкт-Петербург, Шлиссельбургский проспект, дом 5, корпус 2, литера А"
6923,"Дальневосточный, д.70",12077,"г.Санкт-Петербург, Дальневосточный проспект, дом 70, литера А"
5121,"Наличная, д.11",20595,"г.Санкт-Петербург, Наличная улица, дом 11, литера А"
830,"Севастопольская, д.5",61182,"г.Санкт-Петербург, Севастопольская улица, дом 5, литера В"
300,"7 Красноармейская, д.10",102356,"г.Санкт-Петербург, 7-я Красноармейская улица, дом 10, литера А"
368,"4 Красноармейская, д.18б",57150,"г.Санкт-Петербург, 4-я Красноармейская улица, дом 18б, литера А"
6296,"Турку, д.2",45873,"г.Санкт-Петербург, улица Турку, дом 2, корпус 1, литера А"
1085,"Рижский, д.56",4271,"г.Санкт-Петербург, Рижский проспект, дом 56, литера А"
58,"наб. кан. Грибоедова, д.109/8",82795,"г.Санкт-Петербург, набережная канала Грибоедова, дом 109"
982,"Балтийская, д.32",33268,"г.Санкт-Петербург, Балтийская улица, дом 32, литера А"
5277,"Средний, д.79",93268,"г.Санкт-Петербург, Средний проспект В.О., дом 79, литера А"
2790,"8 Советская , д.12",11664,"г.Санкт-Петербург, 8-я Советская улица, дом 12, литера А"
2427,"Зины Портновой, д.58",5202,"г.Санкт-Петербург, улица Зины Портновой, дом 58, литера А"
3460,"Можайская, д.28",67458,"г.Санкт-Петербург, Можайская улица, дом 28, литера А"
5556,"Замшина, д.30",83553,"г.Санкт-Петербург, Замшина улица, дом 30, литера А"
6606,"Юрия Гагарина, д.73",48763,"г.Санкт-Петербург, проспект Юрия Гагарина, дом 73, литера А"
2924,"Боровая, д.88",199114,"г.Санкт-Петербург, Боровая улица, дом 88, литера А"
4394,"17 линия, д.42",113225,"г.Санкт-Петербург, 17-я линия В.О., дом 42, литера А"
6785,"Шлиссельбургский, д.23",87617,"г.Санкт-Петербург, Шлиссельбургский проспект, дом 23, литера А"
3519,"Моховая, д.32",49927,"г.Санкт-Петербург, Моховая улица, дом 32, литера А"
2983,"Верейская , д.44",85841,"г.Санкт-Петербург, Верейская улица, дом 44, литера А"
3894,"Суворовский , д.40",75899,"г.Санкт-Петербург, Суворовский проспект, дом 40, литера А"
5497,"Полюстровский, д.45",33129,"г.Санкт-Петербург, Полюстровский проспект, дом 45, литера А"
56,"наб. кан. Грибоедова, д.115",97001,"г.Санкт-Петербург, набережная канала Грибоедова, дом 115, литера А"
2071,"Бурцева, д.1",64925,"г.Санкт-Петербург, улица Бурцева, дом 1, литера А"
1285,"Декабристов, д.54",24094,"г.Санкт-Петербург, улица Декабристов, дом 54, литера Б"
979,"Балтийская, д.20",114222,"г.Санкт-Петербург, Балтийская улица, дом 20, литера А"
1364,"Псковская, д.10-12",24905,"г.Санкт-Петербург, Псковская улица, дом 10-12, литера А"
302,"наб. Обводного кан., д.139",20203,"г.Санкт-Петербург, набережная Обводного канала, дом 139, литера А"
3344,"Лиговский , д.185",23356,"г.Санкт-Петербург, Лиговский проспект, дом 185, литера А"
251,"10 Красноармейская, д.5а",126784,"г.Санкт-Петербург, 10-я Красноармейская улица, дом 5а, литера А"
3732,"Полтавская , д.8",103523,"г.Санкт-Петербург, Полтавская улица, дом 8, литера А"
2779,"7 Советская , д.10-12",99806,"г.Санкт-Петербург, 7-я Советская улица, дом 10-12, литера А"
4324,"15 линия, д.50",59608,"г.Санкт-Петербург, 15-я линия В.О., дом 50, литера А"
633,"Митрофаньевская, д.5",67471,"г.Санкт-Петербург, Малая Митрофаньевская улица, дом 5, корпус 5, литера А"
5973,"Будапештская, д.63",104400,"г.Санкт-Петербург, Будапештская улица, дом 63, корпус 1, литера А"
3220,"Кирилловская , д.12",102279,"г.Санкт-Петербург, Кирилловская улица, дом 12, литера А"
5668,"Мечникова, д.21",16408,"г.Санкт-Петербург, проспект Мечникова, дом 21, литера А"
6947,"Новоселов, д.43",2642,"г.Санкт-Петербург, улица Новосёлов, дом 43, литера Г"
4502,"27 линия, д.12",96191,"г.Санкт-Петербург, 27-я линия В.О., дом 12, литера А"
5686,"Брюсовская, д.10",30397,"г.Санкт-Петербург, Брюсовская улица, дом 10, литера А"
5007,"Кораблестроителей, д.31",58588,"г.Санкт-Петербург, улица Кораблестроителей, дом 31, корпус 1, литера А"
2770,"7 Советская , д.30",101197,"г.Санкт-Петербург, 7-я Советская улица, дом 30, литера А"
5870,"Альпийский, д.33",39431,"г.Санкт-Петербург, Альпийский переулок, дом 33, корпус 1, литера А"
5912,"Белы Куна, д.23",112536,"г.Санкт-Петербург, улица Белы Куна, дом 23, литера А"
3977,"наб. реки Фонтанки, д.24",33001,"г.Санкт-Петербург, набережная реки Фонтанки, дом 24, литера А"
6631,"Орджоникидзе, д.37",53,"г.Санкт-Петербург, улица Орджоникидзе, дом 37, корпус 1, литера А"
1034,"Курляндская, д.29",32120,"г.Санкт-Петербург, Курляндская улица, дом 29, литера А"
3028,"Воронежская , д.83",61031,"г.Санкт-Петербург, Воронежская улица, дом 83, литера А"
1646,"Антоненко пер, д.2",50465,"г.Санкт-Петербург, переулок Антоненко, дом 2, литера А"
6180,"Малая Бухарестскаяица, д.8",55587,"г.Санкт-Петербург, Малая Бухарестская улица, дом 8, корпус 1, литера А"
1458,"Никольская пл., д.6",91880,"г.Санкт-Петербург, Никольская площадь, дом 6, литера А"
6615,"Орджоникидзе, д.45/1",37568,"г.Санкт-Петербург, улица Орджоникидзе, дом 45, корпус 1"
4348,"16 линия, д.19",30561,"г.Санкт-Петербург, 16-я линия В.О., дом 19, литера А"
1922,"Ветеранов, д.80",6337,"г.Санкт-Петербург, проспект Ветеранов, дом 80, литера А"
2692,"4 Советская , д.26",109695,"г.Санкт-Петербург, 4-я Советская улица, дом 26, литера А"
5494,"Васенко, д.3",75575,"г.Санкт-Петербург, улица Васенко, дом 3, литера А"
2289,"Стачек, д.138",26541,"г.Санкт-Петербург, проспект Стачек, дом 138, литера А"
6611,"Орджоникидзе, д.31",76632,"г.Санкт-Петербург, улица Орджоникидзе, дом 31, корпус 1, литера А"
7009,"Октябрьская наб., д.80",103884,"г.Санкт-Петербург, Октябрьская набережная, дом 80, корпус 1, литера Е"
6074,"Димитрова, д.9",25136,"г.Санкт-Петербург, улица Димитрова, дом 9, корпус 1, литера А"
577,"наб. кан. Грибоедова, д.82",25576,"г.Санкт-Петербург, набережная канала Грибоедова, дом 82, литера А"
6855,"Большевиков, д.43",71208,"г.Санкт-Петербург, проспект Большевиков, дом 43, корпус 1, литера А"
93,"Почтамтская, д.20",2196,"г.Санкт-Петербург, Почтамтская улица, дом 20, литера А"
2311,"Автовская, д.34",77805,"г.Санкт-Петербург, Автовская улица, дом 34, литера А"
4516,"3 линия, д.16",63441,"г.Санкт-Петербург, 3-я линия В.О., дом 16, литера А"
516,"Бойцова, д.5",76304,"г.Санкт-Петербург, переулок Бойцова, дом 5"
550,"Садовая, д.53",66784,"г.Санкт-Петербург, Садовая улица, дом 53, литера А"
5559,"Замшина, д.28",11824,"г.Санкт-Петербург, Замшина улица, дом 28, литера А"
3244,"Кирочная , д.20",197819,"г.Санкт-Петербург, Кирочная улица, дом 20, литера А"
2945,"Бронницкая , д.27",61367,"г.Санкт-Петербург, Бронницкая улица, дом 27, литера А"
1493,"Московский, д.6",138844,"г.Санкт-Петербург, Московский проспект, дом 172/6"
3413,"Марата , д.4",75067,"г.Санкт-Петербург, улица Марата, дом 4, литера А"
4463,"2 линия, д.59/2",110398,"г.Санкт-Петербург, 2-я линия В.О., дом 59"
5394,"Комсомола, д.9",45330,"г.Санкт-Петербург, Сергиево, улица Комсомола, дом 9, литера А"
4693,"9 линия, д.16",198785,"г.Санкт-Петербург, 9-я линия В.О., дом 16, литера А"
1046,"Курляндская, д.25",111555,"г.Санкт-Петербург, Курляндская улица, дом 25, литера А"
6036,"Бухарестская, д.92",128575,"г.Санкт-Петербург, Бухарестская улица, дом 92, литера А"
3721,"Подольская , д.43",14922,"г.Санкт-Петербург, Подольская улица, дом 43, литера А"
4647,"8 линия, д.17 В",95606,"г.Санкт-Петербург, 8-я линия В.О., дом 17, литера В"
5570,"Блюхера Маршала, д.33",108508,"г.Санкт-Петербург, проспект Маршала Блюхера, дом 33, литера А"
2863,"Б. Казачий пер. , д.11",130636,"г.Санкт-Петербург, Большой Казачий переулок, дом 11, литера А"
6399,"Ленинский, д.147",114309,"г.Санкт-Петербург, Ленинский проспект, дом 147, литера А"
2961,"Верейская , д.7",92240,"г.Санкт-Петербург, Верейская улица, дом 7, литера А"
6467,"Костюшко, д.12",71975,"г.Санкт-Петербург, улица Костюшко, дом 12, литера А"
2371,"Васи Алексеева, д.15",91926,"г.Санкт-Петербург, улица Васи Алексеева, дом 15, литера А"
3467,"Можайская, д.38",54314,"г.Санкт-Петербург, Можайская улица, дом 38, литера А"
6602,"Юрия Гагарина, д.63",102097,"г.Санкт-Петербург, проспект Юрия Гагарина, дом 63, литера А"
6818,"Шлиссельбургский, д.8",69532,"г.Санкт-Петербург, Шлиссельбургский проспект, дом 8, корпус 1, литера А"
2293,"Маринеско, д.3",4941,"г.Санкт-Петербург, улица Маринеско, дом 3, литера А"
1729,"Котина, д.8",68478,"г.Санкт-Петербург, улица Котина, дом 8, корпус 1, литера А"
3397,"Малодетскосельский, д.32",44025,"г.Санкт-Петербург, Малодетскосельский проспект, дом 32, литера А"
800,"Турбинная, д.25",43243,"г.Санкт-Петербург, Турбинная улица, дом 25, литера А"
6963,"Народная, д.52",95162,"г.Санкт-Петербург, Народная улица, дом 52, корпус 3, литера А"
7026,"Народная, д.17",41103,"г.Санкт-Петербург, Народная улица, дом 17, литера Е"
1298,"Союза Печатников, д.28/29",88798,"г.Санкт-Петербург, улица Союза Печатников, дом 28"
4029,"Фурштатская, д.34",197823,"г.Санкт-Петербург, Фурштатская улица, дом 34, литера А"
784,"Стачек, д.35",68448,"г.Санкт-Петербург, проспект Стачек, дом 35, литера А"
2568,"Счастливая, д.14",12997,"г.Санкт-Петербург, Счастливая улица, дом 14, литера А"
2540,"Подводника Кузьмина, д.50",72346,"г.Санкт-Петербург, улица Подводника Кузьмина, дом 50, литера А"
2960,"Верейская , д.6",55745,"г.Санкт-Петербург, Верейская улица, дом 6, литера А"
3026,"Воронежская , д.69",33276,"г.Санкт-Петербург, Воронежская улица, дом 69, литера А"
2368,"Примакова, д.22",72192,"г.Санкт-Петербург, улица Примакова, дом 22, литера А"
2346,"Червоного Казачества, д.20",113959,"г.Санкт-Петербург, улица Червонного Казачества, дом 20, литера А"
6526,"Космонавтов, д.66",30909,"г.Санкт-Петербург, проспект Космонавтов, дом 66, литера А"
776,"Промышленная, д.12",61250,"г.Санкт-Петербург, Промышленная улица, дом 12, литера А"
2599,"Ветеранов, д.12",33670,"г.Санкт-Петербург, проспект Ветеранов, дом 12, литера А"
6777,"Прибрежная, д.1",27605,"г.Санкт-Петербург, Прибрежная улица, дом 1, литера А"
1098,"Рижский, д.72",95510,"г.Санкт-Петербург, Рижский проспект, дом 72, литера А"
4110,"Чайковского , д.54",90922,"г.Санкт-Петербург, улица Чайковского, дом 54, литера А"
6478,"Авиационная, д.22",22865,"г.Санкт-Петербург, Авиационная улица, дом 22, литера А"
7156,"А. Блока, д.10",47885,"г.Санкт-Петербург, улица Александра Блока, дом 10, литера А"
3191,"Итальянская, д.29",90796,"г.Санкт-Петербург, Итальянская улица, дом 29, литера А"
2789,"8 Советская , д.10",52510,"г.Санкт-Петербург, 8-я Советская улица, дом 10, литера А"
1145,"Климов, д.3",50639,"г.Санкт-Петербург, Климов переулок, дом 3, литера А"
1509,"Садовая, д.43",23469,"г.Санкт-Петербург, Садовая улица, дом 43, литера А"
3094,"Гороховая , д.40",56356,"г.Санкт-Петербург, Гороховая улица, дом 40, литера А"
6522,"Витебский, д.49",67575,"г.Санкт-Петербург, Витебский проспект, дом 49, корпус 1, литера А"
4278,"14 линия, д.25-27",198085,"г.Санкт-Петербург, 14-я линия В.О., дом 25"
6869,"Тельмана, д.41",25165,"г.Санкт-Петербург, улица Тельмана, дом 41, корпус 1, литера А"
810,"Зои Космодемьянской, д.9",35286,"г.Санкт-Петербург, улица Зои Космодемьянской, дом 9, литера А"
6069,"Димитрова, д.37",8806,"г.Санкт-Петербург, улица Димитрова, дом 37, корпус 1, литера А"
5861,"Альпийский, д.2",92336,"г.Санкт-Петербург, Альпийский переулок, дом 2, литера А"
6205,"Пражская, д.27",74821,"г.Санкт-Петербург, Пражская улица, дом 27, литера А"
316,"Угловой, д.4",51911,"г.Санкт-Петербург, Угловой переулок, дом 4, литера А"
5135,"Наличная, д.19",25948,"г.Санкт-Петербург, Наличная улица, дом 19, литера А"
3376,"Литейный, д.35",94986,"г.Санкт-Петербург, Литейный проспект, дом 35, литера А"
1024,"Лодыгина, д.1/28",4762,"г.Санкт-Петербург, переулок Лодыгина, дом 1, литера А"
814,"Губина, д.22/21",110081,"г.Санкт-Петербург, улица Губина, дом 22/21, литера А"
4497,"25 линия, д.6",71242,"г.Санкт-Петербург, 25-я линия В.О., дом 6, корпус 1, литера Б"
29,"Садовая, д.70",35144,"г.Санкт-Петербург, Садовая улица, дом 70, литера А"
1930,"Ветеранов, д.92",111049,"г.Санкт-Петербург, проспект Ветеранов, дом 92, литера А"
6496,"Космонавтов, д.24",20274,"г.Санкт-Петербург, проспект Космонавтов, дом 24, литера А"
47,"Никольский, д.6/37",72487,"г.Санкт-Петербург, Никольский переулок, дом 6"
1605,"Гражданская, д.17",70808,"Санкт-Петербург, город Красное Село, Гражданская улица, дом 17, литера А"
5944,"Будапештская, д.27",97033,"г.Санкт-Петербург, Будапештская улица, дом 27, корпус 1, литера А"
3217,"Караванная , д.24-26 ",67641,"г.Санкт-Петербург, Караванная улица, дом 24, корпус 25"
1689,"Маршала Захарова, д.29",92090,"г.Санкт-Петербург, улица Маршала Захарова, дом 29, корпус 1, литера А"
3995,"наб. реки Фонтанки, д.110",28624,"г.Санкт-Петербург, набережная реки Фонтанки, дом 110, литера А"
2646,"2 Советская , д.25",104996,"г.Санкт-Петербург, 2-я Советская улица, дом 25"
6974,"Тельмана, д.30",104925,"г.Санкт-Петербург, улица Тельмана, дом 30, корпус 1, литера А"
173,"Галерная, д.58-60",86915,"г.Санкт-Петербург, Галерная улица, дом 58-60, литера А"
1761,"Дорога в Угольную гавань , д.2",117234,"г.Санкт-Петербург, дорога в Угольную гавань, дом 2, корпус 1, литера А"
1614,"наб. кан. Грибоедова, д.63",26591,"г.Санкт-Петербург, набережная канала Грибоедова, дом 63"
4708,"9 линия, д.52",85852,"г.Санкт-Петербург, 9-я линия В.О., дом 52, литера А"
2603,"Ветеранов, д.18",42638,"г.Санкт-Петербург, проспект Ветеранов, дом 18, литера А"
2459,"Ленинский, д.133",94712,"г.Санкт-Петербург, Ленинский проспект, дом 133, корпус 2, литера А"
2707,"5 Советская, д.10",111963,"г.Санкт-Петербург, 5-я Советская улица, дом 10, литера А"
4917,"Железноводская, д.38",3486,"г.Санкт-Петербург, Железноводская улица, дом 38, литера А"
4702,"9 линия, д.42",74127,"г.Санкт-Петербург, 9-я линия В.О., дом 42, литера А"
5360,"Минеральная, д.13 к",28127,"г.Санкт-Петербург, Минеральная улица, дом 13, литера К"
3001,"Виленский пер. , д.15",105646,"г.Санкт-Петербург, Виленский переулок, дом 15, литера А"
7019,"Народная, д.5",66387,"г.Санкт-Петербург, Народная улица, дом 5, литера А"
1626,"Антоненко пер, д.8",11884,"г.Санкт-Петербург, переулок Антоненко, дом 8, литера А"
4638,"7 линия, д.54",15044,"г.Санкт-Петербург, 7-я линия В.О., дом 54, литера А"
2795,"8 Советская , д.23",75458,"г.Санкт-Петербург, 8-я Советская улица, дом 23, литера А"
3504,"Моховая, д.5",51379,"Санкт-Петербург, город Зеленогорск, Моховая улица, дом 5, корпус 1, литера А"
2938,"Бронницкая , д.18",73312,"г.Санкт-Петербург, Бронницкая улица, дом 18, литера А"
6926,"Народная, д.47",68743,"г.Санкт-Петербург, Народная улица, дом 47, корпус 2, литера А"
252,"9 Красноармейская, д.8",78683,"г.Санкт-Петербург, 9-я Красноармейская улица, дом 8, литера А"
3188,"Исполкомская , д.7/9",60083,"Санкт-Петербург, город Зеленогорск, Исполкомская улица, дом 7, литера А"
3443,"Миргородская , д.12",54310,"г.Санкт-Петербург, Миргородская улица, дом 12, литера А"
6270,"Софийская, д.38",7900,"г.Санкт-Петербург, Софийская улица, дом 38, корпус 1, литера А"
857,"Промышленная, д.34",19995,"г.Санкт-Петербург, Промышленная улица, дом 34, литера И"
4466,"2 линия, д.61/30",113296,"г.Санкт-Петербург, 2-я линия В.О., дом 61/30, литера А"
2564,"Счастливая, д.15",245,"г.Санкт-Петербург, Счастливая улица, дом 15, литера А"
1056,"наб. Обводного кан., д.223",60510,"г.Санкт-Петербург, набережная Обводного канала, дом 223, корпус 1, литера В"
3048,"Восстания, д.37-39 ",105624,"г.Санкт-Петербург, улица Восстания, дом 37"
5499,"Пискаревский, д.10",66646,"г.Санкт-Петербург, Пискарёвский проспект, дом 10, литера А"
2467,"Бульвар Новаторов, д.7",65013,"г.Санкт-Петербург, бульвар Новаторов, дом 7, литера А"
4282,"14 линия, д.39",1641,"г.Санкт-Петербург, 14-я линия В.О., дом 39, литера А"
5822,"Стасовой, д.5",74873,"г.Санкт-Петербург, улица Стасовой, дом 5, литера А"
381,"3 Красноармейская, д.2",104724,"г.Санкт-Петербург, 3-я Красноармейская улица, дом 2"
5192,"Одоевского, д.29.",75607,"г.Санкт-Петербург, улица Одоевского, дом 29, литера А"
5817,"Энергетиков, д.40",64408,"г.Санкт-Петербург, проспект Энергетиков, дом 40, литера А"
5093,"Малый пр В.О., д.90",139565,"г.Санкт-Петербург, Малый проспект В.О., дом 90, литера А"
4391,"17 линия, д.38",113943,"г.Санкт-Петербург, 17-я линия В.О., дом 38, литера А"
5242,"Средний, д.37/47",74374,"г.Санкт-Петербург, Средний проспект В.О., дом 37"
4556,"4 линия, д.45",37935,"г.Санкт-Петербург, 4-я линия В.О., дом 45, литера А"
3835,"Серпуховская , д.18",85192,"г.Санкт-Петербург, Серпуховская улица, дом 18, литера А"
6230,"Славы, д.22",13405,"г.Санкт-Петербург, проспект Славы, дом 22, литера А"
2813,"8 Советская , д.50",85547,"г.Санкт-Петербург, 8-я Советская улица, дом 50, литера А"
2927,"Бородинская , д.1/88",24922,"г.Санкт-Петербург, Бородинская улица, дом 1"
6374,"Краснопутиловская, д.76",16034,"г.Санкт-Петербург, Краснопутиловская улица, дом 76, литера А"
4388,"17 линия, д.20",80085,"г.Санкт-Петербург, 17-я линия В.О., дом 20, литера А"
5609,"Кондратьевский, д.79",27076,"г.Санкт-Петербург, Кондратьевский проспект, дом 79, литера А"
3493,"Московский , д.32",49250,"г.Санкт-Петербург, Московский проспект, дом 32, литера А"
896,"Балтийская, д.19б",89272,"г.Санкт-Петербург, Балтийская улица, дом 19, литера Б"
5172,"Нахимова, д.7",13540,"г.Санкт-Петербург, улица Нахимова, дом 7, корпус 1, литера А"
2428,"Зины Портновой, д.54",103893,"г.Санкт-Петербург, улица Зины Портновой, дом 54, литера А"
5608,"Кондратьевский, д.83",93289,"г.Санкт-Петербург, Кондратьевский проспект, дом 83, корпус 1, литера А"
3692,"Пестеля , д.25",30132,"г.Санкт-Петербург, улица Пестеля, дом 25, литера А"
2608,"Ветеранов, д.3",94682,"г.Санкт-Петербург, проспект Ветеранов, дом 3, корпус 1, литера А"
5806,"Маршала Тухачевского, д.4",17076,"г.Санкт-Петербург, улица Маршала Тухачевского, дом 4"
1573,"Пирогова, д.7",18153,"г.Санкт-Петербург, переулок Пирогова, дом 7, литера А"
3646,"Новгородская, д.18",113025,"Санкт-Петербург, город Колпино, Новгородская улица, дом 18, корпус 1, литера А"
1876,"Дачный , д.35",20376,"г.Санкт-Петербург, Дачный проспект, дом 35, литера А"
6265,"Софийская, д.32",26699,"г.Санкт-Петербург, Софийская улица, дом 32, корпус 1, литера А"
4212,"11 линия, д.32/44",67500,"г.Санкт-Петербург, 11-я линия В.О., дом 32"
426,"9 Красноармейская, д.15",75943,"г.Санкт-Петербург, 9-я Красноармейская улица, дом 15, литера А"
2268,"Стачек, д.92",199201,"г.Санкт-Петербург, проспект Стачек, дом 92, корпус 1, литера А"
1199,"Садовая, д.121",111765,"г.Санкт-Петербург, Садовая улица, дом 121, литера А"
2389,"Кронштадтская, д.20",84027,"г.Санкт-Петербург, Кронштадтская улица, дом 20, литера А"
4866,"Гаванская, д.41",5354,"г.Санкт-Петербург, Гаванская улица, дом 41, литера А"
7050,"Народная, д.4",65692,"г.Санкт-Петербург, Народная улица, дом 4, литера А"
3018,"Воронежская , д.122",36112,"г.Санкт-Петербург, Воронежская улица, дом 122, литера А"
2695,"4 Советская , д.31",5166,"г.Санкт-Петербург, 4-я Советская улица, дом 31-33/10, литера А"
4268,"13 линия, д.80",12815,"г.Санкт-Петербург, 13-я линия В.О., дом 80, корпус 1, литера А"
2636,"10 Советская , д.14",74754,"г.Санкт-Петербург, 10-я Советская улица, дом 14, литера А"
2775,"7 Советская , д.36",25555,"г.Санкт-Петербург, 7-я Советская улица, дом 36, литера А"
4774,"Большой пр В.О., д.44",62966,"г.Санкт-Петербург, Большой проспект В.О., дом 44, литера А"
5306,"Челюскина, д.4",213976,"г.Санкт-Петербург, улица Челюскина, дом 4, строение 1"
5400,"Михайлова, д.9",198965,"г.Санкт-Петербург, улица Михайлова, дом 9, литера Г"
4235,"12 линия, д.21",198787,"г.Санкт-Петербург, 12-я линия В.О., дом 21, литера А"
2911,"Боровая, д.72",101126,"г.Санкт-Петербург, Боровая улица, дом 72, литера А"
1035,"Курляндская, д.31/29",33884,"г.Санкт-Петербург, Курляндская улица, дом 29-31, литера А"
6677,"Варшавская, д.37",30412,"г.Санкт-Петербург, Варшавская улица, дом 37, корпус 1, литера А"
3558,"Невский, д.109",10863,"г.Санкт-Петербург, Невский проспект, дом 109, литера А"
763,"Гладкова, д.8",15375,"г.Санкт-Петербург, улица Гладкова, дом 8, литера А"
2096,"Бульвар Новаторов, д.79",99585,"г.Санкт-Петербург, бульвар Новаторов, дом 79, литера А"
6066,"Димитрова, д.29",42251,"г.Санкт-Петербург, улица Димитрова, дом 29, корпус 1, литера А"
6199,"Пражская, д.16",17677,"г.Санкт-Петербург, Пражская улица, дом 16, литера А"
439,"8 Красноармейская, д.20",97923,"г.Санкт-Петербург, 8-я Красноармейская улица, дом 20а, литера А"
258,"наб. Обводного кан., д.151",82182,"г.Санкт-Петербург, набережная Обводного канала, дом 151"
5841,"Энергетиков, д.74",45782,"г.Санкт-Петербург, проспект Энергетиков, дом 74, литера А"
1487,"Дворцовая наб., д.38",1281,"г.Санкт-Петербург, Дворцовая набережная, дом 38, литера А"
682,"12 Красноармейская, д.34",6616,"г.Санкт-Петербург, 12-я Красноармейская улица, дом 34, литера А"
2895,"Басков пер., д.27/34 ",42784,"г.Санкт-Петербург, Басков переулок, дом 27, литера А"
2003,"Лени Голикова, д.70",15750,"г.Санкт-Петербург, улица Лёни Голикова, дом 70, литера А"
2807,"8 Советская , д.41",79567,"г.Санкт-Петербург, 8-я Советская улица, дом 41, литера А"
1073,"Старо-Петергофский, д.2",83430,"г.Санкт-Петербург, Старо-Петергофский проспект, дом 2, литера А"
1156,"Садовая, д.78",89293,"г.Санкт-Петербург, Садовая улица, дом 78, литера А"
5186,"Новосмоленская наб., д.8",43782,"г.Санкт-Петербург, Новосмоленская набережная, дом 8, литера А"
1563,"Вознесенский пр, д.3",33373,"г.Санкт-Петербург, Вознесенский проспект, дом 3-5, литера А"
6592,"Ленсовета, д.23",69317,"г.Санкт-Петербург, улица Ленсовета, дом 23, литера А"
3929,"Таврическая, д.45",66943,"г.Санкт-Петербург, Таврическая улица, дом 45, литера А"
1948,"Ветеранов, д.112",85980,"г.Санкт-Петербург, проспект Ветеранов, дом 112, литера А"
54,"наб. кан. Грибоедова, д.119-121",102179,"г.Санкт-Петербург, набережная канала Грибоедова, дом 119-121, литера А"
2233,"Краснопутиловская, д.21",10199,"г.Санкт-Петербург, Краснопутиловская улица, дом 21, литера А"
678,"наб. Обводного кан., д.132",100297,"г.Санкт-Петербург, набережная Обводного канала, дом 132, литера А"
6814,"Обуховской Обороны, д.142",71524,"г.Санкт-Петербург, проспект Обуховской Обороны, дом 142, литера А"
2794,"8 Советская , д.21",86696,"г.Санкт-Петербург, 8-я Советская улица, дом 21, литера А"
4429,"19 линия, д.32",39662,"г.Санкт-Петербург, 19-я линия В.О., дом 32, корпус 1, литера Д"
3786,"Рузовская, д.21",86322,"г.Санкт-Петербург, Рузовская улица, дом 21, литера А"
4395,"17 линия, д.40",97509,"г.Санкт-Петербург, 17-я линия В.О., дом 40, литера А"
3477,"Моисеенко, д.4",48229,"г.Санкт-Петербург, улица Моисеенко, дом 4, литера А"
5741,"Пискаревский, д.25",113755,"г.Санкт-Петербург, Пискарёвский проспект, дом 25, литера А"
3807,"Садовая , д.32/1 ",66567,"Санкт-Петербург, посёлок Тярлево, Садовая улица, дом 32, литера А"
2505,"Бульвар Новаторов, д.84",57696,"г.Санкт-Петербург, бульвар Новаторов, дом 84, литера А"
224,"11 Красноармейская, д.8",48361,"г.Санкт-Петербург, 11-я Красноармейская улица, дом 8, литера А"
543,"Садовая, д.59",104182,"г.Санкт-Петербург, Садовая улица, дом 59, литера А"
1780," пр Стачек , д.95",6988,"г.Санкт-Петербург, проспект Стачек, дом 95, корпус 1, литера А"
