,address,target_building_id,target_address
8562,"192012, Санкт-Петербург г, Грибакиных ул, д.2, Строение 3",51061,"г.Санкт-Петербург, улица Грибакиных, дом 2, корпус 3, литера К"
3847,"198184, Санкт-Петербург (г.), Санкт-Петербург г, Канонерский остров, д.20 лит. А",99251,"г.Санкт-Петербург, Канонерский остров, дом 20, литера А"
12744,"191186, Санкт-Петербург г, Грибоедова Канала наб, д.18-20",84748,"г.Санкт-Петербург, набережная канала Грибоедова, дом 18-20, литера А"
10746,"197343, Санкт-Петербург (г.), Серебристый (б-р.), д.25, Строение 2",23250,"г.Санкт-Петербург, Серебристый бульвар, дом 25, корпус 2, литера А"
754,"199155, Санкт-Петербург, Кима пр-кт, д.1",36061,"г.Санкт-Петербург, проспект КИМа, дом 1, литера А"
297,"190000, Санкт-Петербург г, Почтамтская ул, д.13",1507,"г.Санкт-Петербург, Почтамтская улица, дом 13, литера А"
2240,"195221, Санкт-Петербург (г.), Полюстровский (пр-кт.), д.25, Строение 2",68645,"г.Санкт-Петербург, Полюстровский проспект, дом 25, корпус 2, литера А"
1616,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Юкковское (Осиновая Роща) ш, д.10-4",125697,"Санкт-Петербург, посёлок Парголово, территория Осиновая Роща, Юкковское шоссе, дом 10, корпус 1, литера А"
2661,"195427, Санкт-Петербург (г.), Светлановский (пр-кт.), д.46, Строение 2",19094,"г.Санкт-Петербург, Светлановский проспект, дом 46, корпус 2, литера А"
4239,"196650, Санкт-Петербург г, Колпино г, Павловская ул, д.56",129267,"Санкт-Петербург, город Колпино, Павловская улица, дом 56, корпус 1, литера А"
5219,"195213, Санкт-Петербург г, Гранитная ул, д.54, Строение 2",11110,"г.Санкт-Петербург, Гранитная улица, дом 54, корпус 2, литера А"
9032,"197198, Санкт-Петербург г, Пушкарская Б. ул, д.29, Строение пом. 1-Н",198888,"г.Санкт-Петербург, Большая Пушкарская улица, дом 29, литера А"
6044,"198332, Санкт-Петербург г, Маршала Казакова ул, д.28, Строение 2",63964,"г.Санкт-Петербург, улица Маршала Казакова, дом 28, корпус 2, литера А"
8925,"197198, Санкт-Петербург (г.), Кронверкский (пр-кт.), д.73/39, Строение А",50527,"г.Санкт-Петербург, Кронверкский проспект, дом 73/39, литера А"
10871,"196627, Санкт-Петербург (г.), Шушары (п.), Ленсоветовский, д.35",216530,"Санкт-Петербург, посёлок Шушары, территория Ленсоветовский, дом 35, строение 1"
3312,"198215, Санкт-Петербург г, Дачный пр-кт, д.14, Строение 2",15802,"г.Санкт-Петербург, Дачный проспект, дом 14, корпус 2, литера А"
5997,"198332, Санкт-Петербург г, Кузнецова пр-кт, д.18, Строение 2",82171,"г.Санкт-Петербург, проспект Кузнецова, дом 18, корпус 2, литера А"
11432,"196608, Санкт-Петербург г, Пушкин г, Октябрьский б-р, д.18/40",18065,"Санкт-Петербург, город Пушкин, Октябрьский бульвар, дом 18"
447,"199226, Санкт-Петербург г, Кораблестроителей ул, д.22, Строение 3",1044,"г.Санкт-Петербург, улица Кораблестроителей, дом 22, корпус 3, литера А"
328,"199004, Санкт-Петербург г, Волховский пер, д.6",75188,"г.Санкт-Петербург, Волховский переулок, дом 6, литера А"
10382,"197372, Санкт-Петербург (г.), Богатырский пр., д.60, 5, А",96788,"г.Санкт-Петербург, Богатырский проспект, дом 60, корпус 5, литера А"
10527,"197372, Санкт-Петербург (г.), Богатырский пр., д.39, 2, А",102026,"г.Санкт-Петербург, Богатырский проспект, дом 39, корпус 2, литера А"
12475,"192241, Санкт-Петербург (г.), Турку (ул.), д.28, Строение 4",106301,"г.Санкт-Петербург, улица Турку, дом 28, корпус 4, литера А"
2546,"195276, Санкт-Петербург (г.), Демьяна Бедного (ул.), д.30, Строение 7",109442,"г.Санкт-Петербург, улица Демьяна Бедного, дом 30, корпус 7, литера А"
991,"194017, Санкт-Петербург (г.), Санкт-Петербург г, Гаврская ул, д.9",106422,"г.Санкт-Петербург, Гаврская улица, дом 9, литера А"
5386,"198205, Санкт-Петербург г, Партизана Германа ул, д.21, Строение 2",34259,"г.Санкт-Петербург, улица Партизана Германа, дом 21, корпус 2, литера А"
8886,"197136, Санкт-Петербург г, Плуталова ул, д.9",88358,"г.Санкт-Петербург, Плуталова улица, дом 9, литера А"
9884,"197349, Санкт-Петербург г, Парашютная ул, д.22, Строение 2",67586,"г.Санкт-Петербург, Парашютная улица, дом 22, корпус 2, литера А"
9581,"197342, Санкт-Петербург г, Черной речки наб, д.31",76964,"г.Санкт-Петербург, набережная Чёрной речки, дом 31, литера А"
545,"199406, Санкт-Петербург г, Гаванская ул, д.24",198816,"г.Санкт-Петербург, Гаванская улица, дом 24, литера А"
5768,"198330, Санкт-Петербург г, Петергофское ш, д.7, Строение 2",7182,"г.Санкт-Петербург, Петергофское шоссе, дом 7, корпус 2, литера А"
7431,"196143, Санкт-Петербург г, Ленсовета ул, д.49, Строение 2А",92947,"г.Санкт-Петербург, улица Ленсовета, дом 49, корпус 2, литера А"
1126,"194354, Санкт-Петербург (г.), Санкт-Петербург г, Луначарского пр-кт, д.19 2, А",28869,"г.Санкт-Петербург, проспект Луначарского, дом 19, корпус 2, литера А"
1225,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Мориса Тореза, д.104 2, А",58629,"г.Санкт-Петербург, проспект Тореза, дом 104, корпус 2, литера А"
7987,"193315, Санкт-Петербург г, Тельмана ул, д.45, Строение 2",57656,"г.Санкт-Петербург, улица Тельмана, дом 45, корпус 2, литера А"
7451,"196128, Санкт-Петербург (г.), Санкт-Петербург, пл. Чернышевского, д.10",126347,"г.Санкт-Петербург, площадь Чернышевского, дом 10, литера А"
1464,"194352, Санкт-Петербург (г.), Художников (пр-кт.), д.39, Строение 2",4807,"г.Санкт-Петербург, проспект Художников, дом 39, корпус 2, литера А"
3246,"198215, Санкт-Петербург г, Счастливая ул, д.11",131291,"г.Санкт-Петербург, Счастливая улица, дом 11, литера А"
4207,"196657, Санкт-Петербург г, Колпино г, Металлургов ул, д.4, Строение 2",71202,"Санкт-Петербург, город Колпино, улица Металлургов, дом 4, корпус 2, литера А"
3187,"198095, Санкт-Петербург г, Промышленная ул, д.24",78773,"г.Санкт-Петербург, Промышленная улица, дом 24, литера А"
9820,"197183, Санкт-Петербург (г.), Санкт-Петербург г, Школьная ул, д.8 А",85697,"г.Санкт-Петербург, Школьная улица, дом 8, литера А"
5196,"195030, Санкт-Петербург г, Ударников пр-кт, д.56, Строение 2",44040,"г.Санкт-Петербург, проспект Ударников, дом 56, корпус 2, литера А"
10346,"197374, Санкт-Петербург г, Савушкина ул, д.123, Строение 2",112340,"г.Санкт-Петербург, улица Савушкина, дом 123, корпус 2, литера А"
1624,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Руднева ул, д.28-3 А",101555,"г.Санкт-Петербург, улица Руднева, дом 28, корпус 3, литера А"
1768,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Ярославский пр-кт, д.66 2, А",55730,"г.Санкт-Петербург, Ярославский проспект, дом 66, корпус 2, литера А"
10189,"197373, Санкт-Петербург г, Комендантский пр-кт, д.34, Строение 2",67441,"г.Санкт-Петербург, Комендантский проспект, дом 34, корпус 2, литера А"
10529,"197374, Санкт-Петербург г, Школьная ул, д.128, Строение 2",56224,"г.Санкт-Петербург, Школьная улица, дом 128, корпус 2, литера А"
305,"190103, Санкт-Петербург г, 8-я Красноармейская ул, д.16",18945,"г.Санкт-Петербург, 8-я Красноармейская улица, дом 16, литера А"
2447,"195267, Санкт-Петербург (г.), Гражданский (пр-кт.), д.124, Строение 4",32706,"г.Санкт-Петербург, Гражданский проспект, дом 124, корпус 4, литера А"
8457,"192012, Санкт-Петербург (г.), 2-й Рабфаковский (пер.), д.17, Строение 5",54692,"г.Санкт-Петербург, 2-й Рабфаковский переулок, дом 17, корпус 5, литера Д"
2113,"195220, Санкт-Петербург (г.), Гжатская (ул.), д.22, Строение 3",128009,"г.Санкт-Петербург, Гжатская улица, дом 22, корпус 3, литера А"
8347,"193313, Санкт-Петербург г, Подвойского ул, д.20, Строение 2",7353,"г.Санкт-Петербург, улица Подвойского, дом 20, корпус 2, литера А"
6603,"197729, Санкт-Петербург г, Правды ул, д.19",62068,"Санкт-Петербург, посёлок Молодёжное, улица Правды, дом 19, литера А"
694,"199034, Санкт-Петербург г, 10-я В.О. линия, д.1/15",10720,"г.Санкт-Петербург, 10-я линия В.О., дом 1"
8128,"192177, Санкт-Петербург г, Шлиссельбургский пр-кт, д.23, Строение 2",108684,"г.Санкт-Петербург, Шлиссельбургский проспект, дом 23, корпус 2, литера А"
1214,"194352, Санкт-Петербург (г.), Санкт-Петербург г, Руднева ул, д.28 2, А",46399,"г.Санкт-Петербург, улица Руднева, дом 28, корпус 2, литера А"
7724,"193230, Санкт-Петербург г, Дальневосточный пр-кт, д.34, Строение 2",41358,"г.Санкт-Петербург, Дальневосточный проспект, дом 34, корпус 2, литера А"
7150,"196233, Санкт-Петербург г, Космонавтов пр-кт, д.62",74323,"г.Санкт-Петербург, проспект Космонавтов, дом 62, литера А"
3278,"198215, Санкт-Петербург г, Счастливая ул, д.3",13510,"г.Санкт-Петербург, Счастливая улица, дом 3, литера А"
2650,"195297, Санкт-Петербург (г.), Ушинского (ул.), д.20, Строение 2",41570,"г.Санкт-Петербург, улица Ушинского, дом 20, корпус 2, литера А"
852,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Левашово, Садовая ул, д.45-47 А",58534,"Санкт-Петербург, посёлок Левашово, Садовая улица, дом 45-47, литера О"
496,"199397, Санкт-Петербург г, Кораблестроителей ул, д.29, Строение 6",19554,"г.Санкт-Петербург, улица Кораблестроителей, дом 29, корпус 6, литера А"
12868,"191014, Санкт-Петербург г, Реки Фонтанки наб, д.32/1",56028,"г.Санкт-Петербург, набережная реки Фонтанки, дом 32"
6669,"197706, Санкт-Петербург г, Сестрорецк г, Приморское ш, д.332",1469,"Санкт-Петербург, город Сестрорецк, Приморское шоссе, дом 332, литера А"
6980,"196191, Санкт-Петербург г, Варшавская ул, д.37, Строение 4А",99987,"г.Санкт-Петербург, Варшавская улица, дом 37, корпус 4, литера А"
6287,"198206, Санкт-Петербург (г.), Лётчика Лихолетова (ул.), д.12, Строение 3",217649,"Санкт-Петербург, улица Лётчика Лихолетова, дом 12, корпус 3, строение 1"
2205,"195252, Санкт-Петербург (г.), Софьи Ковалевской (ул.), д.3, Строение 2",62188,"г.Санкт-Петербург, улица Софьи Ковалевской, дом 3, корпус 2, литера А"
10621,"197350, Санкт-Петербург (г.), Парашютная ул., д.61 2 А",210600,"г.Санкт-Петербург, Парашютная улица, дом 61, корпус 2, литера А"
9097,"197110, Санкт-Петербург г, Б.Зеленина, д.30,литер А",3266,"г.Санкт-Петербург, Большая Зеленина улица, дом 30, литера А"
1392,"194100, Санкт-Петербург (г.), Санкт-Петербург г, Большой Сампсониевский пр-т, д.84-2 А",91040,"г.Санкт-Петербург, Большой Сампсониевский проспект, дом 84, корпус 2, литера А"
9497,"197372, Санкт-Петербург (г.), Яхтенная (ул.), д.34, Строение 1",214876,"г.Санкт-Петербург, Яхтенная улица, дом 34, строение 1"
6953,"196240, Санкт-Петербург г, Костюшко ул, д.18",85090,"г.Санкт-Петербург, улица Костюшко, дом 18, литера А"
2490,"195297, Санкт-Петербург (г.), Тимуровская (ул.), д.11, Строение 2",3482,"г.Санкт-Петербург, Тимуровская улица, дом 11, корпус 2, литера А"
2480,"195276, Санкт-Петербург (г.), Тимуровская (ул.), д.4, Строение 2",19553,"г.Санкт-Петербург, Тимуровская улица, дом 4, корпус 2, литера А"
7113,"196105, Санкт-Петербург г, Яковлевский пер, д.13",65142,"г.Санкт-Петербург, Яковлевский переулок, дом 13, литера А"
242,"190020, Санкт-Петербург г, Курляндская ул, д.41",111050,"г.Санкт-Петербург, Курляндская улица, дом 41, литера А"
4323,"196643, Санкт-Петербург г, Южная ул, д.9",97399,"Санкт-Петербург, посёлок Понтонный, Южная улица, дом 9, литера А"
647,"199406, Санкт-Петербург г, Гаванская ул, д.54, Строение Б",75178,"г.Санкт-Петербург, Гаванская улица, дом 54, литера Б"
4004,"196657, Санкт-Петербург г, Колпино г, Заводской пр-кт, д.32, Строение 2",14307,"Санкт-Петербург, город Колпино, Заводской проспект, дом 32, корпус 2, литера А"
11366,"196634, Санкт-Петербург г, Ростовская (Славянка) ул, д.24, Строение 2",198055,"Санкт-Петербург, посёлок Шушары, Славянка, Ростовская улица, дом 24, корпус 2"
342,"199106, Санкт-Петербург г, Детская ул, д.15",70527,"г.Санкт-Петербург, Детская улица, дом 15, корпус 2, литера А"
4738,"195043, Санкт-Петербург г, Поселковая (Ново-Ковалево) ул, д.32",44850,"г.Санкт-Петербург, Ново-Александровская улица, дом 32, литера А"
9048,"197022, Санкт-Петербург (г.), Академика Павлова (ул.)",,
220,"190068, Санкт-Петербург г, Реки Фонтанки наб, д.149",109960,"г.Санкт-Петербург, набережная реки Фонтанки, дом 149, литера А"
5543,"198205, Санкт-Петербург г, Авангардная ул, д.25",36100,"г.Санкт-Петербург, Авангардная улица, дом 25, литера А"
6811,"196244, Санкт-Петербург (г.), Санкт-Петербург г, Витебский пр-кт, д.33 корп.6",66534,"г.Санкт-Петербург, Витебский проспект, дом 33, корпус 6, литера А"
1114,"194021, Санкт-Петербург (г.), Санкт-Петербург г, Болотная ул, д.3 А",65332,"г.Санкт-Петербург, Болотная улица, дом 3, литера А"
1772,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Костромской пр-кт, д.63 А",9674,"г.Санкт-Петербург, Костромской проспект, дом 63, литера А"
9783,"197227, Санкт-Петербург г, Испытателей пр-кт, д.6, Строение 2",11340,"г.Санкт-Петербург, проспект Испытателей, дом 6, корпус 2, литера А"
8580,"193315, Санкт-Петербург г, Большевиков пр-кт, д.65, Строение 5",111515,"г.Санкт-Петербург, проспект Большевиков, дом 65, корпус 5, литера Д"
6576,"197706, Санкт-Петербург г, Сестрорецк г, Токарева ул, д.11",71169,"Санкт-Петербург, город Сестрорецк, улица Токарева, дом 11, литера А"
8398,"193312, Санкт-Петербург г, Товарищеский пр-кт, д.16, Строение 2",69264,"г.Санкт-Петербург, Товарищеский проспект, дом 16, корпус 2, литера А"
1180,"Санкт-Петербург (г.), Парголово (п.), Архитектора Белова (ул.), д.4, Строение 1",214644,"Санкт-Петербург, посёлок Парголово, улица Архитектора Белова, дом 4, строение 1"
8273,"192171, Санкт-Петербург г, Седова ул, д.78",50092,"г.Санкт-Петербург, улица Седова, дом 78, литера А"
236,"196084, Санкт-Петербург (г.), Санкт-Петербург, Парфеновская, д.11, к 1",212852,"Санкт-Петербург, Парфёновская улица, дом 11, корпус 1, строение 1"
2870,"195299, Санкт-Петербург (г.), Гражданский (пр-кт.), д.115, Строение 4",13018,"г.Санкт-Петербург, Гражданский проспект, дом 115, корпус 4, литера А"
12896,"191123, Санкт-Петербург г, Захарьевская ул, д.35",73720,"г.Санкт-Петербург, Захарьевская улица, дом 35, литера А"
2133,"195252, Санкт-Петербург (г.), Карпинского (ул.), д.38, Строение 6",21418,"г.Санкт-Петербург, улица Карпинского, дом 38, корпус 6, литера А"
9451,"197229, Санкт-Петербург (г.), Юнтоловский (пр-кт.), д.45, 4",209274,"г.Санкт-Петербург, Юнтоловский проспект, дом 45, корпус 1, строение 1"
10491,"197372, Санкт-Петербург г, Камышовая ул, д.6, Строение 3",75105,"г.Санкт-Петербург, Камышовая улица, дом 6, корпус 3, литера А"
590,"199226, Санкт-Петербург г, Кораблестроителей ул, д.23, Строение 3",84463,"г.Санкт-Петербург, улица Кораблестроителей, дом 23, корпус 3, литера А"
2753,"195269, Санкт-Петербург (г.), Ольги Форш (ул.), д.13, Строение 2",79919,"г.Санкт-Петербург, улица Ольги Форш, дом 13, корпус 2, литера А"
1022,"194295, Санкт-Петербург (г.), Санкт-Петербург г, Художников пр-кт, д.22-3 А",107331,"г.Санкт-Петербург, проспект Художников, дом 22, корпус 3, литера А"
1399,"194100, Санкт-Петербург (г.), Санкт-Петербург г, Новолитовская ул, д.9 А",60057,"г.Санкт-Петербург, Новолитовская улица, дом 9, литера А"
2122,"195257, Санкт-Петербург (г.), Вавиловых (ул.), д.5, Строение 2",58451,"г.Санкт-Петербург, улица Вавиловых, дом 5, корпус 2, литера А"
9091,"197136, Санкт-Петербург г, Левашовский пр-кт, д.5",9701,"г.Санкт-Петербург, Левашовский проспект, дом 5, литера А"
5847,"198328, Санкт-Петербург г, Петергофское ш, д.11, Строение 2",54535,"г.Санкт-Петербург, Петергофское шоссе, дом 11, корпус 2, литера А"
5780,"198259, Санкт-Петербург г, Пограничника Гарькавого ул, д.48, Строение 3",103467,"г.Санкт-Петербург, улица Пограничника Гарькавого, дом 48, корпус 3, литера А"
1679,"194362, Санкт-Петербург (г.), Санкт-Петербург г, Приозерское ш, д.16 3, А",127377,"Санкт-Петербург, посёлок Парголово, территория Осиновая Роща, Приозерское шоссе, дом 16, корпус 3, литера А"
1776,"194214, Санкт-Петербург (г.), Санкт-Петербург г, Ярославский пр-кт, д.65 А",79688,"г.Санкт-Петербург, Ярославский проспект, дом 65, литера А"
3462,"198152, Санкт-Петербург г, Примакова ул, д.18",26752,"г.Санкт-Петербург, улица Примакова, дом 18, литера А"
11084,"196605, Санкт-Петербург г, Пушкин г, Генерала Хазова ул, д.11",99973,"Санкт-Петербург, город Пушкин, улица Генерала Хазова, дом 11, литера А"
12808,"191144, Санкт-Петербург г, Кирилловская ул, д.2",103153,"г.Санкт-Петербург, Кирилловская улица, дом 2, литера А"
8773,"193230, Санкт-Петербург (г.), Дальневосточный (пр-кт.), д.29 1",223401,"г.Санкт-Петербург, Дальневосточный проспект, дом 29, строение 1"
6708,"197758, Санкт-Петербург (г.), Песочный (п), Садовая, д.90",216445,"Санкт-Петербург, посёлок Песочный, Садовая улица, дом 90, строение 1"
11785,"192007, Санкт-Петербург г, Боровая ул, д.86",24029,"г.Санкт-Петербург, Боровая улица, дом 86, литера А"
8394,"192029, Санкт-Петербург г, Елизарова пр-кт, д.16",51867,"г.Санкт-Петербург, проспект Елизарова, дом 16, литера А"
19,"196084, Санкт-Петербург (г.), Санкт-Петербург г, Московский проспект, д.73, к 5",21219,"г.Санкт-Петербург, Московский проспект, дом 73, литера А"
7342,"196135, Санкт-Петербург (г.), Санкт-Петербург г, Фрунзе ул, д.15",102761,"г.Санкт-Петербург, улица Фрунзе, дом 15, литера А"
9012,"197022, Санкт-Петербург г, Чапыгина ул, д.5",100283,"г.Санкт-Петербург, улица Чапыгина, дом 5, литера А"
8045,"192012, Санкт-Петербург г, Чернова ул, д.11",30705,"г.Санкт-Петербург, улица Чернова, дом 11, литера А"
7927,"193168, Санкт-Петербург (г.), Санкт-Петербург г, Антонова-Овсеенко ул, д.53",,
10725,"197343, Санкт-Петербург (г.), Ланское ш, д.41, А",58653,"г.Санкт-Петербург, Ланское шоссе, дом 41, литера А"
3480,"198262, Санкт-Петербург г, Лени Голикова ул, д.23, Строение 2",101327,"г.Санкт-Петербург, улица Лёни Голикова, дом 23, корпус 2, литера А"
9963,"197341, Санкт-Петербург г, Котельникова аллея, д.5, Строение 2",40170,"г.Санкт-Петербург, аллея Котельникова, дом 5, корпус 2, литера А"
6475,"197760, Санкт-Петербург (г.), Санкт-Петербург г, Кронштадт г, Ленина пр-кт, д.49 А",40317,"Санкт-Петербург, город Кронштадт, проспект Ленина, дом 49, литера А"
12644,"191128, Санкт-Петербург г, Фурштатская ул, д.37",2944,"г.Санкт-Петербург, Фурштатская улица, дом 37, литера А"
80,"190103, Санкт-Петербург (г.), Санкт-Петербург г, Красноармейская 3-я ул, д.17/20",76728,"г.Санкт-Петербург, 3-я Красноармейская улица, дом 17/20, литера А"
9776,"197343, Санкт-Петербург г, Ланское шоссе, д.22, Строение 8",73175,"г.Санкт-Петербург, Ланское шоссе, дом 22, корпус 8, литера А"
6785,"196240, Санкт-Петербург (г.), Санкт-Петербург г, Пулковское шоссе, д.д.13 к 3",78951,"г.Санкт-Петербург, Пулковское шоссе, дом 13, корпус 1, литера А"
3118,"198097, Санкт-Петербург г, Маршала Говорова ул, д.24, Строение 2",20431,"г.Санкт-Петербург, улица Маршала Говорова, дом 24, корпус 2, литера А"
12007,"192212, Санкт-Петербург г, Будапештская ул, д.29, Строение 2",81007,"г.Санкт-Петербург, Будапештская улица, дом 29, корпус 2, литера А"
2228,"195271, Санкт-Петербург (г.), Брюсовская (ул.), д.18, Строение А",30880,"г.Санкт-Петербург, Брюсовская улица, дом 18, литера А"
8937,"197198, Санкт-Петербург (г.), Добролюбова (пр-кт.), д.2, Строение А",41308,"г.Санкт-Петербург, проспект Добролюбова, дом 2, литера А"
12341,"192281, Санкт-Петербург г, Купчинская ул, д.13, Строение 2",82475,"г.Санкт-Петербург, Купчинская улица, дом 13, корпус 2, литера А"
12626,"193124, Санкт-Петербург г, Новгородская ул, д.21",15470,"г.Санкт-Петербург, Новгородская улица, дом 21, литера А"
12933,"191025, Санкт-Петербург г, Восстания ул, д.8",18281,"г.Санкт-Петербург, улица Восстания, дом 8, литера А"
1150,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр, д.150-2",88560,"г.Санкт-Петербург, проспект Энгельса, дом 150, корпус 1, литера А"
8854,"197022, Санкт-Петербург г, Каменноостровский пр-кт, д.29",131297,"г.Санкт-Петербург, Каменноостровский проспект, дом 29, литера А"
310,"190068, Санкт-Петербург г, Вознесенский пр-кт, д.38/4",97383,"г.Санкт-Петербург, Вознесенский проспект, дом 38"
3154,"198216, Санкт-Петербург г, Новаторов б-р, д.15",5413,"г.Санкт-Петербург, бульвар Новаторов, дом 15, литера А"
8808,"197198, Санкт-Петербург (г.), Петровский (пр-кт.)",,
8181,"192131, Санкт-Петербург г, Ивановская ул, д.22",85199,"Санкт-Петербург, город Колпино, Ивановская улица, дом 22, литера А"
11864,"192288, Санкт-Петербург г, Бухарестская ул, д.114, Строение 3",81487,"г.Санкт-Петербург, Бухарестская улица, дом 114, корпус 3, литера А"
1864,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Просвещения пр-кт, д.22-3 А",61117,"г.Санкт-Петербург, проспект Просвещения, дом 22, корпус 3, литера А"
60,"196084, Санкт-Петербург (г.), Парфеновская (ул.), д.7",213573,"Санкт-Петербург, Парфёновская улица, дом 7, корпус 1, строение 1"
11205,"196626, Санкт-Петербург (г.), Пушкин г., Старорусский пр., д.6,лит.А",207894,"Санкт-Петербург, посёлок Шушары, Старорусский проспект, дом 6, литера А"
11605,"192283, Санкт-Петербург г, Ярослава Гашека ул, д.13, Строение 2",55627,"г.Санкт-Петербург, улица Ярослава Гашека, дом 13, корпус 2, литера А"
3754,"198261, Санкт-Петербург г, Стойкости ул, д.26, Строение 2",578,"г.Санкт-Петербург, улица Стойкости, дом 26, корпус 2, литера А"
8849,"197136, Санкт-Петербург (г.), Санкт-Петербург г, Ординарная ул, д.3 а",127917,"г.Санкт-Петербург, Ординарная улица, дом 3, литера У"
1191,"194356, Санкт-Петербург (г.), Санкт-Петербург г, Энгельса пр-кт, д.130 2, А",57596,"г.Санкт-Петербург, проспект Энгельса, дом 130, корпус 2, литера А"
6617,"197738, Санкт-Петербург г, Курортная ул, д.6",86512,"Санкт-Петербург, город Зеленогорск, Курортная улица, дом 6, литера А"
6975,"196247, Санкт-Петербург (г.), Санкт-Петербург г, Новоизмайловский пр-кт, д.41",68388,"г.Санкт-Петербург, Новоизмайловский проспект, дом 41, литера А"
2118,"195220, Санкт-Петербург (г.), Гжатская (ул.), д.22, Строение 4",129953,"г.Санкт-Петербург, Гжатская улица, дом 22, корпус 4, литера А"
8614,"193079, Санкт-Петербург г, Октябрьская наб, д.88, Строение 5",11154,"г.Санкт-Петербург, Октябрьская набережная, дом 88, корпус 5, литера А"
10955,"196606, Санкт-Петербург г, Пушкин г, Железнодорожная ул, д.70",38768,"Санкт-Петербург, город Пушкин, Железнодорожная улица, дом 70, литера А"
4098,"196655, Санкт-Петербург г, Колпино г, Красная ул, д.10, Строение 2",47478,"Санкт-Петербург, город Колпино, Красная улица, дом 10, корпус 2, литера А"
11203,"196626, Санкт-Петербург (г.), Пушкин г., Вишерская ул., д.1,к.1",207892,"Санкт-Петербург, посёлок Шушары, Вишерская улица, дом 1, корпус 1, литера А"
11589,"192281, Санкт-Петербург г, Купчинская ул, д.17, Строение 3",28715,"г.Санкт-Петербург, Купчинская улица, дом 17, корпус 3, литера А"
11956,"192284, Санкт-Петербург г, Загребский б-р, д.17, Строение 2",84006,"г.Санкт-Петербург, Загребский бульвар, дом 17, корпус 2, литера А"
1519,"194294, Санкт-Петербург (г.), Санкт-Петербург г, Тихоокеанская ул, д.16",131402,"Санкт-Петербург, посёлок Парголово, Тихоокеанская улица, дом 16, литера А"
6187,"198320, Санкт-Петербург г, Красное Село г, Освобождения ул, д.29, Строение 2",126570,"Санкт-Петербург, город Красное Село, улица Освобождения, дом 29, корпус 2, литера А"
4937,"195279, Санкт-Петербург г, Энтузиастов пр-кт, д.40, Строение 4",100327,"г.Санкт-Петербург, проспект Энтузиастов, дом 40, корпус 4, литера А"
6712,"197720, Санкт-Петербург г, Зеленогорск г, Комсомольская ул, д.4",53902,"Санкт-Петербург, город Зеленогорск, Комсомольская улица, дом 4, литера А"
3096,"195274, Санкт-Петербург (г.), Демьяна Бедного (ул.), д.4, Строение 2",105391,"г.Санкт-Петербург, улица Демьяна Бедного, дом 4, корпус 2, литера А"
1721,"194358, Санкт-Петербург (г.), Санкт-Петербург г, Учебный пер, д.10 5, А",38057,"г.Санкт-Петербург, Учебный переулок, дом 10, корпус 5, литера А"
3955,"196655, Санкт-Петербург г, Колпино г, Тверская ул, д.38, Строение 2",54469,"Санкт-Петербург, город Колпино, Тверская улица, дом 38, корпус 2, литера А"
12308,"192286, Санкт-Петербург г, Бухарестская ул, д.67, Строение 2",10424,"г.Санкт-Петербург, Бухарестская улица, дом 67, корпус 2, литера А"
12449,"192286, Санкт-Петербург г, Димитрова ул, д.18, Строение 4",101613,"г.Санкт-Петербург, улица Димитрова, дом 18, корпус 4, литера А"
2830,"195271, Санкт-Петербург (г.), Кондратьевский (пр-кт.), д.64, Строение 5",30099,"г.Санкт-Петербург, Кондратьевский проспект, дом 64, корпус 5, литера А"
6357,"198332, Санкт-Петербург г, Маршала Жукова пр-кт, д.37, Строение 4",42991,"г.Санкт-Петербург, проспект Маршала Жукова, дом 37, корпус 4, литера А"
1138,"194223, Санкт-Петербург (г.), Санкт-Петербург г, Тореза пр-кт, д.39-4 А",96359,"г.Санкт-Петербург, проспект Тореза, дом 39, корпус 4, литера А"
10618,"197373, Санкт-Петербург (г.), Санкт-Петербург г, Планерная, д.69, 3, А",224036,"г.Санкт-Петербург, Планерная улица, дом 69, корпус 3, строение 1"
5531,"198205, Санкт-Петербург г, Народного Ополчения пр-кт, д.209, Строение 3",96411,"г.Санкт-Петербург, проспект Народного Ополчения, дом 209, корпус 3, литера А"
7585,"Санкт-Петербург (г.), Октябрьская (наб.), д.34 3, 1",219323,"г.Санкт-Петербург, Октябрьская набережная, дом 34, корпус 3, строение 1"
1427,"194354, Санкт-Петербург (г.), Санкт-Петербург г, Луначарского пр-кт, д.56-2 А",11267,"г.Санкт-Петербург, проспект Луначарского, дом 56, корпус 2, литера А"
12616,"191144, Санкт-Петербург г, Дегтярная ул, д.32-36",2427,"г.Санкт-Петербург, Дегтярная улица, дом 9/32, литера А"
9055,"197110, Санкт-Петербург (г.), Петровский (пр-кт.), д.22, Строение М",54635,"г.Санкт-Петербург, Петровский проспект, дом 22, литера М"
