"id","type_id","name","short_name","is_updated","is_actual","only_name"
719,8,ул.Первого Мая 3-й переулок,ул.Первого Мая 3-й пер.,true,false,ул.Первого Мая 3-й
720,8,ул. Первого Мая 2-й переулок,ул. Первого Мая 2-й пер.,true,false,ул. Первого Мая 2-й
721,4,Выборгская дорога,Выборгская дор.,true,false,Выборгская
722,12,улица 1-я Успенка,ул. 1-я Успенка,true,true,"1-я Успенка"
723,12,улица Успенка,ул. Успенка,true,true,Успенка
724,12,Озёрная улица,Озёрная ул.,true,true,Озёрная
725,12,Горная улица,Горная ул.,true,true,Горная
726,12,Пляжевая улица,Пляжевая ул.,true,true,Пляжевая
727,12,Набережная улица,Набережная ул.,true,true,Набережная
728,12,улица Вологдина,ул. Вологдина,true,false,Вологдина
729,12,Заводская улица,Заводская ул.,true,true,Заводская
730,12,Парковая улица,Парковая ул.,true,true,Парковая
731,12,Цветочная улица,Цветочная ул.,true,true,Цветочная
732,12,Заречная улица,Заречная ул.,true,true,Заречная
733,4,Ольгинская дорога,Ольгинская дор.,true,false,Ольгинская
734,12,Донецкая улица,Донецкая ул.,true,true,Донецкая
735,12,Пригородная улица,Пригородная ул.,true,true,Пригородная
736,12,Центральная улица,Центральная ул.,true,true,Центральная
737,12,Южная улица,Южная ул.,true,true,Южная
738,12,Заводская улица,Заводская ул.,true,true,Заводская
739,12,Берёзовая улица,Берёзовая ул.,true,true,Берёзовая
740,12,Осиновая улица,Осиновая ул.,true,true,Осиновая
741,12,Новая улица,Новая ул.,true,true,Новая
742,12,Окружная улица,Окружная ул.,true,true,Окружная
743,12,Кооперативная улица,Кооперативная ул.,true,true,Кооперативная
744,12,Старожиловская улица,Старожиловская ул.,true,true,Старожиловская
745,12,Парнасная улица,Парнасная ул.,true,true,Парнасная
746,8,"6-й Верхний переулок","6-й Верхний пер.",true,true,"6-й Верхний"
747,10,проспект Энгельса,пр. Энгельса,true,true,Энгельса
748,12,Рябиновая улица,Рябиновая ул.,true,true,Рябиновая
749,8,"8-й Верхний переулок","8-й Верхний пер.",true,true,"8-й Верхний"
750,8,"5-й Верхний переулок","5-й Верхний пер.",true,true,"5-й Верхний"
751,12,Центральная улица,Центральная ул.,true,false,Центральная
752,8,"4-й Верхний переулок","4-й Верхний пер.",true,false,"4-й Верхний"
753,10,проспект Культуры,пр. Культуры,true,true,Культуры
754,8,"2-й Верхний переулок","2-й Верхний пер.",true,true,"2-й Верхний"
755,12,Береговая улица,Береговая ул.,true,true,Береговая
756,12,улица Жени Егоровой,ул. Жени Егоровой,true,true,Жени Егоровой
757,10,Суздальский проспект,Суздальский пр.,true,true,Суздальский
758,12,Ново-Александровская улица,Ново-Александровская ул.,true,false,Ново-Александровская
759,12,Старо-Орловская улица,Старо-Орловская ул.,true,false,Старо-Орловская
760,12,Ново-Орловская улица,Ново-Орловская ул.,true,false,Ново-Орловская
761,12,Пограничная улица,Пограничная ул.,true,false,Пограничная
762,12,Заповедная улица,Заповедная ул.,true,true,Заповедная
763,10,Шуваловский проспект,Шуваловский пр.,true,true,Шуваловский
764,12,Нагорная улица,Нагорная ул.,true,false,Нагорная
765,12,Софийская улица,Софийская ул.,true,true,Софийская
766,12,Елизаветинская улица,Елизаветинская ул.,true,true,Елизаветинская
767,12,Семёновская улица,Семёновская ул.,true,true,Семёновская
768,12,Межозерная улица,Межозерная ул.,true,true,Межозерная
769,12,Никольская улица,Никольская ул.,true,true,Никольская
770,12,Большая Озёрная улица,Большая Озёрная ул.,true,true,Большая Озёрная
772,10,Озерковский проспект,Озерковский пр.,true,true,Озерковский
773,12,Железнодорожная улица,Железнодорожная ул.,true,true,Железнодорожная
774,12,Сегалева улица,Сегалева ул.,true,true,Сегалева
775,12,Дерновая улица,Дерновая ул.,true,true,Дерновая
776,12,Чистяковская улица,Чистяковская ул.,true,true,Чистяковская
777,12,Новосельковская улица,Новосельковская ул.,true,true,Новосельковская
778,12,Афанасьевская улица,Афанасьевская ул.,true,true,Афанасьевская
779,12,Большая Десятинная улица,Большая Десятинная ул.,true,true,Большая Десятинная
780,8,Столяров переулок,Столяров пер.,true,false,Столяров
781,12,Елисеевская улица,Елисеевская ул.,true,true,Елисеевская
782,12,Малая Десятинная улица,Малая Десятинная ул.,true,true,Малая Десятинная
783,8,"1-й Озерковский переулок","1-й Озерковский пер.",true,true,"1-й Озерковский"
784,12,"2-я Семёновская улица","2-я Семёновская ул.",true,true,"2-я Семёновская"
785,10,Первомайский проспект,Первомайский пр.,true,true,Первомайский
786,8,Десятинный переулок,Десятинный пер.,true,true,Десятинный
787,12,Новоутиная улица,Новоутиная ул.,true,true,Новоутиная
788,8,"2-й Озерковский переулок","2-й Озерковский пер.",true,true,"2-й Озерковский"
789,8,"3-й Озерковский переулок","3-й Озерковский пер.",true,true,"3-й Озерковский"
790,12,Рябиновая улица,Рябиновая ул.,true,true,Рябиновая
791,12,"1-я Утиная улица","1-я Утиная ул.",true,true,"1-я Утиная"
792,12,Пилотная улица,Пилотная ул.,true,false,Пилотная
793,12,улица Прокофьева,ул. Прокофьева,true,true,Прокофьева
794,12,улица Композиторов,ул. Композиторов,true,true,Композиторов
795,12,улица Симонова,ул. Симонова,true,true,Симонова
796,12,улица Шостаковича,ул. Шостаковича,true,true,Шостаковича
797,2,Придорожная аллея,Придорожная аллея,true,true,Придорожная
798,12,улица Хошимина,ул. Хошимина,true,true,Хошимина
799,12,Первомайская улица,Первомайская ул.,true,true,Первомайская
800,12,улица Корякова,ул. Корякова,true,true,Корякова
801,12,Варваринская улица,Варваринская ул.,true,true,Варваринская
802,10,проспект Просвещения,пр. Просвещения,true,true,Просвещения
803,8,"3-й Верхний переулок","3-й Верхний пер.",true,true,"3-й Верхний"
804,12,улица Есенина,ул. Есенина,true,true,Есенина
805,3,Сиреневый бульвар,Сиреневый бульв.,true,true,Сиреневый
806,10,проспект Художников,пр. Художников,true,true,Художников
807,12,улица Ивана Фомина,ул. Ивана Фомина,true,true,Ивана Фомина
808,12,Верхняя улица,Верхняя ул.,true,true,Верхняя
809,12,улица Кустодиева,ул. Кустодиева,true,true,Кустодиева
810,12,улица Руднева,ул. Руднева,true,true,Руднева
811,7,Славянская набережная,Славянская наб.,true,true,Славянская
812,12,Эриванская улица,Эриванская ул.,true,true,Эриванская
813,8,Павский переулок,Павский пер.,true,true,Павский
814,12,улица Асафьева,ул. Асафьева,true,true,Асафьева
815,10,проспект Луначарского,пр. Луначарского,true,true,Луначарского
816,3,Поэтический бульвар,Поэтический бульв.,true,true,Поэтический
817,11,Онежский проезд,Онежский проезд,true,true,Онежский
818,12,Береговая улица,Береговая ул.,true,true,Береговая
819,12,Александровская улица,Александровская ул.,true,true,Александровская
820,12,Малая Озёрная улица,Малая Озёрная ул.,true,true,Малая Озёрная
821,12,улица Кольцова,ул. Кольцова,true,true,Кольцова
822,12,Арктическая улица,Арктическая ул.,true,true,Арктическая
823,12,Поклонная улица,Поклонная ул.,true,false,Поклонная
824,12,Ушковская улица,Ушковская ул.,true,true,Ушковская
825,12,улица Сикейроса,ул. Сикейроса,true,true,Сикейроса
826,8,Мраморный переулок,Мраморный пер.,true,true,Мраморный
827,12,улица Вилле Песси,ул. Вилле Песси,true,false,Вилле Песси
828,11,Актёрский проезд,Актёрский проезд,true,true,Актёрский
829,12,улица Сантьяго-де-Куба,ул. Сантьяго-де-Куба,true,true,Сантьяго-де-Куба
830,10,Тихорецкий проспект,Тихорецкий пр.,true,true,Тихорецкий
831,10,Северный проспект,Северный пр.,true,true,Северный
832,10,Комендантский проспект,Комендантский пр.,true,true,Комендантский
833,12,Автобусная улица,Автобусная ул.,true,true,Автобусная
834,11,Макулатурный проезд,Макулатурный проезд,true,true,Макулатурный
835,10,проспект Королёва,пр. Королёва,true,true,Королёва
836,12,Мартыновская улица,Мартыновская ул.,true,true,Мартыновская
837,8,Автобусный переулок,Автобусный пер.,true,true,Автобусный
838,12,Долгоозёрная улица,Долгоозёрная ул.,true,true,Долгоозёрная
839,12,Ольховая улица,Ольховая ул.,true,true,Ольховая
840,12,Репищева улица,Репищева ул.,true,true,Репищева
841,12,Васильковая улица,Васильковая ул.,true,true,Васильковая
842,12,Эстонская улица,Эстонская ул.,true,true,Эстонская
843,12,улица Щербакова,ул. Щербакова,true,true,Щербакова
844,12,Вербная улица,Вербная ул.,true,true,Вербная
845,12,улица Пугачёва,ул. Пугачёва,true,true,Пугачёва
846,12,"2-я Утиная улица","2-я Утиная ул.",true,true,"2-я Утиная"
847,12,Главная улица,Главная ул.,true,true,Главная
848,12,Поклонногорская улица,Поклонногорская ул.,true,true,Поклонногорская
849,12,улица 3-я линия 2-я половина,ул. 3-я линия 2-я половина,true,false,"3-я линия 2-я половина"
850,12,"2-я Алексеевская улица","2-я Алексеевская ул.",true,true,"2-я Алексеевская"
851,12,"2-я Полевая улица","2-я Полевая ул.",true,false,"2-я Полевая"
852,12,"2-я Никитинская улица","2-я Никитинская ул.",true,true,"2-я Никитинская"
853,12,Парашютная улица,Парашютная ул.,true,true,Парашютная
854,12,Байконурская улица,Байконурская ул.,true,true,Байконурская
855,12,улица Маршала Новикова,ул. Маршала Новикова,true,true,Маршала Новикова
856,10,проспект Сизова,пр. Сизова,true,true,Сизова
857,12,Совхозная улица,Совхозная ул.,true,false,Совхозная
858,12,"1-я Никитинская улица","1-я Никитинская ул.",true,true,"1-я Никитинская"
859,12,Берёзовая улица,Берёзовая ул.,true,true,Берёзовая
860,8,Парголовский переулок,Парголовский пер.,true,true,Парголовский
861,12,"3-я линия 1-я половина улица","3-я линия 1-я половина ул.",true,false,"3-я линия 1-я половина"
862,12,Мигуновская улица,Мигуновская ул.,true,false,Мигуновская
863,12,"1-я Полевая улица","1-я Полевая ул.",true,true,"1-я Полевая"
864,12,Подгорная улица,Подгорная ул.,true,true,Подгорная
865,10,Коломяжский проспект,Коломяжский пр.,true,true,Коломяжский
866,3,Серебристый бульвар,Серебристый бульв.,true,true,Серебристый
867,12,Земледельческая улица,Земледельческая ул.,true,false,Земледельческая
868,12,"1-я Алексеевская улица","1-я Алексеевская ул.",true,true,"1-я Алексеевская"
869,12,улица Аккуратова,ул. Аккуратова,true,true,Аккуратова
870,12,Тбилисская улица,Тбилисская ул.,true,true,Тбилисская
871,12,улица Ильюшина,ул. Ильюшина,true,true,Ильюшина
872,12,Стародеревенская улица,Стародеревенская ул.,true,true,Стародеревенская
873,12,улица Уточкина,ул. Уточкина,true,true,Уточкина
874,10,проспект Испытателей,пр. Испытателей,true,true,Испытателей
875,12,Гаккелевская улица,Гаккелевская ул.,true,true,Гаккелевская
876,11,Мебельный проезд,Мебельный проезд,true,true,Мебельный
877,4,Торфяная дорога,Торфяная дор.,true,true,Торфяная
878,2,аллея Поликарпова,аллея Поликарпова,true,true,Поликарпова
879,9,площадь Льва Мациевича,пл. Льва Мациевича,true,true,Льва Мациевича
880,2,аллея Котельникова,аллея Котельникова,true,true,Котельникова
881,12,Шарова улица,Шарова ул.,true,true,Шарова
882,12,Аэродромная улица,Аэродромная ул.,true,true,Аэродромная
883,12,Полевая Сабировская улица,Полевая Сабировская ул.,true,true,Полевая Сабировская
884,12,Ракитовская улица,Ракитовская ул.,true,true,Ракитовская
885,8,Мгинский переулок,Мгинский пер.,true,true,Мгинский
886,13,Фермское шоссе,Фермское шоссе,true,true,Фермское
887,10,Удельный проспект,Удельный пр.,true,true,Удельный
888,10,Костромской проспект,Костромской пр.,true,true,Костромской
889,12,улица Сергея Марго,ул. Сергея Марго,true,true,Сергея Марго
890,10,Ярославский проспект,Ярославский пр.,true,true,Ярославский
891,12,Солонецкая улица,Солонецкая ул.,true,false,Солонецкая
892,8,переулок Лихачева,пер. Лихачева,true,false,Лихачева
893,10,проспект Тореза,пр. Тореза,true,true,Тореза
894,12,Ольгинская улица,Ольгинская ул.,true,false,Ольгинская
895,12,Лиственная улица,Лиственная ул.,true,false,Лиственная
896,2,Отрадная аллея,Отрадная аллея,true,false,Отрадная
897,12,Забайкальская улица,Забайкальская ул.,true,true,Забайкальская
898,10,Скобелевский проспект,Скобелевский пр.,true,true,Скобелевский
899,12,Калязинская улица,Калязинская ул.,true,true,Калязинская
901,12,Елецкая улица,Елецкая ул.,true,true,Елецкая
902,12,Енотаевская улица,Енотаевская ул.,true,true,Енотаевская
903,12,Любимская улица,Любимская ул.,true,false,Любимская
904,12,Рашетова улица,Рашетова ул.,true,true,Рашетова
905,12,Дрезденская улица,Дрезденская ул.,true,true,Дрезденская
906,12,Гданьская улица,Гданьская ул.,true,true,Гданьская
907,12,Гаврская улица,Гаврская ул.,true,true,Гаврская
908,12,улица Академика Байкова,ул. Академика Байкова,true,true,Академика Байкова
909,12,улица Веденеева,ул. Веденеева,true,true,Веденеева
910,10,Светлановский проспект,Светлановский пр.,true,true,Светлановский
911,10,проспект Раевского,пр. Раевского,true,true,Раевского
912,10,проспект Науки,пр. Науки,true,true,Науки
913,12,Удельная улица,Удельная ул.,true,false,Удельная
914,12,Кольская улица,Кольская ул.,true,true,Кольская
915,12,Кубанская улица,Кубанская ул.,true,true,Кубанская
916,12,Ломовская улица,Ломовская ул.,true,true,Ломовская
917,12,Манчестерская улица,Манчестерская ул.,true,true,Манчестерская
918,12,Эммануиловская улица,Эммануиловская ул.,true,false,Эммануиловская
919,12,улица Орбели,ул. Орбели,true,true,Орбели
920,12,Нежинская улица,Нежинская ул.,true,true,Нежинская
921,12,Ланская улица,Ланская ул.,true,true,Ланская
922,12,улица Матроса Железняка,ул. Матроса Железняка,true,true,Матроса Железняка
923,12,Омская улица,Омская ул.,true,true,Омская
924,12,Зеленогорская улица,Зеленогорская ул.,true,true,Зеленогорская
925,9,Светлановская площадь,Светлановская пл.,true,true,Светлановская
926,10,"2-й Муринский проспект","2-й Муринский пр.",true,true,"2-й Муринский"
927,10,проспект Пархоменко,пр. Пархоменко,true,true,Пархоменко
928,12,Новороссийская улица,Новороссийская ул.,true,true,Новороссийская
929,10,Большой Сампсониевский проспект,Большой Сампсониевский пр.,true,true,Большой Сампсониевский
930,13,Ланское шоссе,Ланское шоссе,true,true,Ланское
931,12,Студенческая улица,Студенческая ул.,true,true,Студенческая
932,12,улица Титова,ул. Титова,true,false,Титова
933,12,улица Жака Дюкло,ул. Жака Дюкло,true,false,Жака Дюкло
934,10,Институтский проспект,Институтский пр.,true,true,Институтский
935,12,улица Курчатова,ул. Курчатова,true,true,Курчатова
936,12,Политехническая улица,Политехническая ул.,true,true,Политехническая
937,12,улица Гидротехников,ул. Гидротехников,true,true,Гидротехников
938,12,Гомельская улица,Гомельская ул.,true,true,Гомельская
939,12,улица Шателена,ул. Шателена,true,true,Шателена
940,12,Лесная улица,Лесная ул.,true,false,Лесная
941,12,Болотная улица,Болотная ул.,true,true,Болотная
942,12,Малая Объездная улица,Малая Объездная ул.,true,true,Малая Объездная
943,12,улица Фаворского,ул. Фаворского,true,true,Фаворского
944,12,улица Хлопина,ул. Хлопина,true,true,Хлопина
945,9,площадь Мужества,пл. Мужества,true,true,Мужества
946,12,улица Карбышева,ул. Карбышева,true,true,Карбышева
947,10,проспект Непокорённых,пр. Непокорённых,true,true,Непокорённых
948,8,"1-й Верхний переулок","1-й Верхний пер.",true,true,"1-й Верхний"
949,12,улица Демьяна Бедного,ул. Демьяна Бедного,true,true,Демьяна Бедного
950,12,Тимуровская улица,Тимуровская ул.,true,true,Тимуровская
951,12,улица Ольги Форш,ул. Ольги Форш,true,true,Ольги Форш
952,12,улица Брянцева,ул. Брянцева,true,true,Брянцева
953,12,Учительская улица,Учительская ул.,true,true,Учительская
954,12,улица Ушинского,ул. Ушинского,true,true,Ушинского
955,10,Гражданский проспект,Гражданский пр.,true,true,Гражданский
956,12,Токсовская улица,Токсовская ул.,true,true,Токсовская
957,12,Киришская улица,Киришская ул.,true,true,Киришская
958,12,улица Руставели,ул. Руставели,true,true,Руставели
959,12,Новая улица,Новая ул.,true,false,Новая
960,12,улица Академика Константинова,ул. Академика Константинова,true,true,Академика Константинова
961,12,улица Вавиловых,ул. Вавиловых,true,true,Вавиловых
962,12,улица Обручевых,ул. Обручевых,true,true,Обручевых
963,12,улица Черкасова,ул. Черкасова,true,true,Черкасова
964,12,Лужская улица,Лужская ул.,true,true,Лужская
965,12,улица Софьи Ковалевской,ул. Софьи Ковалевской,true,true,Софьи Ковалевской
966,12,улица Карпинского,ул. Карпинского,true,true,Карпинского
967,12,Гжатская улица,Гжатская ул.,true,true,Гжатская
968,12,улица Бутлерова,ул. Бутлерова,true,true,Бутлерова
969,12,улица Верности,ул. Верности,true,true,Верности
970,12,Печорская улица,Печорская ул.,true,true,Печорская
971,12,Амурская улица,Амурская ул.,true,true,Амурская
972,10,Пискарёвский проспект,Пискарёвский пр.,true,true,Пискарёвский
973,10,Меншиковский проспект,Меншиковский пр.,true,true,Меншиковский
974,12,Челябинская улица,Челябинская ул.,true,true,Челябинская
976,13,Краснофлотское шоссе,Краснофлотское шоссе,true,true,Краснофлотское
977,10,проспект Ленина,пр. Ленина,true,true,Ленина
978,12,Макаровская улица,Макаровская ул.,true,true,Макаровская
979,12,улица Карла Маркса,ул. Карла Маркса,true,true,Карла Маркса
980,12,Советская улица,Советская ул.,true,true,Советская
981,8,Безымянный переулок,Безымянный пер.,true,false,Безымянный
982,12,улица Велещинского,ул. Велещинского,true,true,Велещинского
983,12,улица Сургина,ул. Сургина,true,true,Сургина
984,12,улица Мартынова,ул. Мартынова,true,true,Мартынова
985,12,улица Юрия Инге,ул. Юрия Инге,true,true,Юрия Инге
986,12,улица Рошаля,ул. Рошаля,true,true,Рошаля
987,12,Флотская улица,Флотская ул.,true,true,Флотская
988,12,Широкая улица,Широкая ул.,true,true,Широкая
989,12,улица Карла Либкнехта,ул. Карла Либкнехта,true,true,Карла Либкнехта
990,12,Осокина улица,Осокина ул.,true,true,Осокина
991,12,Коммунистическая улица,Коммунистическая ул.,true,true,Коммунистическая
992,8,Манежный переулок,Манежный пер.,true,true,Манежный
993,12,Красная улица,Красная ул.,true,true,Красная
994,12,Петровская улица,Петровская ул.,true,true,Петровская
995,12,улица Гусева,ул. Гусева,true,true,Гусева
996,8,Красный переулок,Красный пер.,true,true,Красный
997,8,Никольский переулок,Никольский пер.,true,true,Никольский
998,12,Кронштадтская улица,Кронштадтская ул.,true,true,Кронштадтская
999,12,улица Комсомола,ул. Комсомола,true,true,Комсомола
1000,8,Арсенальный переулок,Арсенальный пер.,true,true,Арсенальный
1001,12,улица Аммермана,ул. Аммермана,true,true,Аммермана
1002,12,улица Мануильского,ул. Мануильского,true,true,Мануильского
1003,12,улица Лебедева,ул. Лебедева,true,true,Лебедева
1004,12,Ильмянинова улица,Ильмянинова ул.,true,true,Ильмянинова
1005,12,улица Газовый Завод,ул. Газовый Завод,true,true,Газовый Завод
1006,12,Интернациональная улица,Интернациональная ул.,true,true,Интернациональная
1007,12,Пролетарская улица,Пролетарская ул.,true,true,Пролетарская
1008,8,Лазаревский переулок,Лазаревский пер.,true,true,Лазаревский
1009,12,Ленинградская улица,Ленинградская ул.,true,true,Ленинградская
1010,12,Гвардейская улица,Гвардейская ул.,true,true,Гвардейская
1011,12,улица Черникова,ул. Черникова,true,true,Черникова
1012,12,Рыбацкая улица,Рыбацкая ул.,true,false,Рыбацкая
1013,12,улица Евгения Ефета,ул. Евгения Ефета,true,false,Евгения Ефета
1014,2,аллея Гордовцев,аллея Гордовцев,true,true,Гордовцев
1015,12,Центральная улица,Центральная ул.,true,true,Центральная
1016,12,улица Механизаторов,ул. Механизаторов,true,true,Механизаторов
1017,12,улица Заварина,ул. Заварина,true,true,Заварина
1018,12,улица Авроры,ул. Авроры,true,true,Авроры
1019,12,улица Токарева,ул. Токарева,true,true,Токарева
1020,12,улица Пулемётчиков,ул. Пулемётчиков,true,true,Пулемётчиков
1021,8,Ветеринарный переулок,Ветеринарный пер.,true,true,Ветеринарный
1022,12,Пригородная улица,Пригородная ул.,true,true,Пригородная
1023,12,Госпитальная улица,Госпитальная ул.,true,true,Госпитальная
1024,8,Транспортный переулок,Транспортный пер.,true,true,Транспортный
1025,12,Оранжерейная улица,Оранжерейная ул.,true,true,Оранжерейная
1026,4,Ямбургская дорога,Ямбургская дор.,true,false,Ямбургская
1027,12,Пароходная улица,Пароходная ул.,true,true,Пароходная
1028,12,Первомайская улица,Первомайская ул.,true,true,Первомайская
1029,12,Советская улица,Советская ул.,true,false,Советская
1030,12,Привокзальная улица,Привокзальная ул.,true,true,Привокзальная
1031,12,улица Рубакина,ул. Рубакина,true,true,Рубакина
1032,2,Красная аллея,Красная аллея,true,true,Красная
1033,4,Новая дорога,Новая дор.,true,false,Новая
1034,12,Манежная улица,Манежная ул.,true,true,Манежная
1035,12,Ленинская улица,Ленинская ул.,true,false,Ленинская
1036,4,Иликовская дорога,Иликовская дор.,true,true,Иликовская
1037,12,улица Красных Партизан,ул. Красных Партизан,true,false,Красных Партизан
1038,12,улица Володарского,ул. Володарского,true,false,Володарского
1039,12,Краснопрудская улица,Краснопрудская ул.,true,true,Краснопрудская
1040,10,проспект Свердлова,пр. Свердлова,true,false,Свердлова
1041,12,улица Восстания,ул. Восстания,true,false,Восстания
1042,12,улица Дегтярёва,ул. Дегтярёва,true,true,Дегтярёва
1043,8,Гаванский переулок,Гаванский пер.,true,true,Гаванский
1044,12,Угольная улица,Угольная ул.,true,true,Угольная
1045,12,Кронштадтская улица,Кронштадтская ул.,true,true,Кронштадтская
1046,12,Ленинградская улица,Ленинградская ул.,true,false,Ленинградская
1047,12,"1-я Нижняя улица","1-я Нижняя ул.",true,true,"1-я Нижняя"
1048,10,проспект Юного Ленинца,пр. Юного Ленинца,true,false,Юного Ленинца
1049,12,улица Костылева,ул. Костылева,true,true,Костылева
1050,8,Петровский переулок,Петровский пер.,true,true,Петровский
1051,12,Комсомольская улица,Комсомольская ул.,true,false,Комсомольская
1052,12,улица Ломоносова,ул. Ломоносова,true,true,Ломоносова
1053,12,Красноармейская улица,Красноармейская ул.,true,true,Красноармейская
1054,12,улица Победы,ул. Победы,true,true,Победы
1055,12,улица Красного Флота,ул. Красного Флота,true,true,Красного Флота
1056,12,Профсоюзная улица,Профсоюзная ул.,true,true,Профсоюзная
1057,12,Богумиловская улица,Богумиловская ул.,true,true,Богумиловская
1058,8,Заводской переулок,Заводской пер.,true,true,Заводской
1059,12,Морская улица,Морская ул.,true,true,Морская
1060,8,переулок Мусоргского,пер. Мусоргского,true,true,Мусоргского
1061,12,Балтийская улица,Балтийская ул.,true,true,Балтийская
1062,8,Щукин переулок,Щукин пер.,true,true,Щукин
1063,10,Ораниенбаумский проспект,Ораниенбаумский пр.,true,true,Ораниенбаумский
1064,12,Загородная улица,Загородная ул.,true,true,Загородная
1065,8,Парковый переулок,Парковый пер.,true,true,Парковый
1066,12,Инженерная улица,Инженерная ул.,true,true,Инженерная
1067,12,Южная улица,Южная ул.,true,true,Южная
1068,12,улица Федюнинского,ул. Федюнинского,true,true,Федюнинского
1069,12,Заводская улица,Заводская ул.,true,true,Заводская
1070,12,Октябрьская улица,Октябрьская ул.,true,true,Октябрьская
1071,8,Промышленный переулок,Промышленный пер.,true,true,Промышленный
1072,8,Кирпичный переулок,Кирпичный пер.,true,true,Кирпичный
1073,8,Карьерный переулок,Карьерный пер.,true,true,Карьерный
1074,12,улица Труда,ул. Труда,true,true,Труда
1075,12,Полевая улица,Полевая ул.,true,true,Полевая
1076,12,улица Красных Командиров,ул. Красных Командиров,true,false,Красных Командиров
1077,12,Астрономическая улица,Астрономическая ул.,true,true,Астрономическая
1078,12,улица Филатовых,ул. Филатовых,true,false,Филатовых
1079,12,Кривая улица,Кривая ул.,true,true,Кривая
1080,12,улица Репина,ул. Репина,true,true,Репина
1081,12,Нагорная улица,Нагорная ул.,true,true,Нагорная
1082,12,Лесная улица,Лесная ул.,true,true,Лесная
1083,8,Тупиковый переулок,Тупиковый пер.,true,true,Тупиковый
1084,12,Горская улица,Горская ул.,true,true,Горская
1085,12,улица Кипренского,ул. Кипренского,true,true,Кипренского
1086,8,Гражданский переулок,Гражданский пер.,true,true,Гражданский
1087,12,улица Связи,ул. Связи,true,true,Связи
1088,12,улица Жоры Антоненко,ул. Жоры Антоненко,true,true,Жоры Антоненко
1089,12,улица Некрасова,ул. Некрасова,true,true,Некрасова
1090,12,Новогорская улица,Новогорская ул.,true,true,Новогорская
1091,12,улица Дюма,ул. Дюма,true,true,Дюма
1092,8,Восточный переулок,Восточный пер.,true,true,Восточный
1093,12,Ивановская улица,Ивановская ул.,true,true,Ивановская
1094,12,Красная улица,Красная ул.,true,true,Красная
1095,12,Мореходная улица,Мореходная ул.,true,true,Мореходная
1096,8,Безымянный переулок,Безымянный пер.,true,true,Безымянный
1097,9,площадь Обороны,пл. Обороны,true,true,Обороны
1098,10,Павловский проспект,Павловский пр.,true,true,Павловский
1099,12,Моховая улица,Моховая ул.,true,true,Моховая
1100,8,Луговой переулок,Луговой пер.,true,true,Луговой
1101,12,Песочная улица,Песочная ул.,true,true,Песочная
1102,12,улица Мира,ул. Мира,true,true,Мира
1103,8,переулок Верещагина,пер. Верещагина,true,false,Верещагина
1104,8,Линейный переулок,Линейный пер.,true,true,Линейный
1105,12,улица Немкова,ул. Немкова,true,true,Немкова
1106,8,Сосновый переулок,Сосновый пер.,true,true,Сосновый
1107,8,переулок Панаева,пер. Панаева,true,true,Панаева
1108,12,Западная улица,Западная ул.,true,true,Западная
1109,8,переулок Серова,пер. Серова,true,true,Серова
1110,12,Цветочная улица,Цветочная ул.,true,true,Цветочная
1111,12,улица Левитана,ул. Левитана,true,true,Левитана
1112,12,Зелёная улица,Зелёная ул.,true,true,Зелёная
1113,12,Ботаническая улица,Ботаническая ул.,true,true,Ботаническая
1114,8,Боровой переулок,Боровой пер.,true,true,Боровой
1115,12,улица Рождественского,ул. Рождественского,true,false,Рождественского
1116,13,Ораниенбаумское шоссе,Ораниенбаумское шоссе,true,true,Ораниенбаумское
1117,8,Красноармейский переулок,Красноармейский пер.,true,true,Красноармейский
1118,10,Собственный проспект,Собственный пр.,true,true,Собственный
1119,12,улица Мечникова,ул. Мечникова,true,true,Мечникова
1120,12,улица Беловой,ул. Беловой,true,true,Беловой
1121,12,улица Степана Разина,ул. Степана Разина,true,true,Степана Разина
1122,12,улица Пугачева,ул. Пугачева,true,false,Пугачева
1123,12,Огородная улица,Огородная ул.,true,true,Огородная
1124,12,Сергиевская улица,Сергиевская ул.,true,true,Сергиевская
1125,12,Елизаветинская улица,Елизаветинская ул.,true,true,Елизаветинская
1126,12,Приморская улица,Приморская ул.,true,true,Приморская
1127,4,Бобыльская дорога,Бобыльская дор.,true,true,Бобыльская
1128,12,Красноармейская улица,Красноармейская ул.,true,false,Красноармейская
1129,4,Нижняя дорога,Нижняя дор.,true,true,Нижняя
1130,12,улица Рубинштейна,ул. Рубинштейна,true,false,Рубинштейна
1131,10,Санкт-Петербургский проспект,Санкт-Петербургский пр.,true,true,Санкт-Петербургский
1132,12,улица Рождественского,ул. Рождественского,true,true,Рождественского
1133,12,Ботаническая улица,Ботаническая ул.,true,true,Ботаническая
1134,12,Ульяновская улица,Ульяновская ул.,true,false,Ульяновская
1135,11,Ректорский проезд,Ректорский проезд,true,true,Ректорский
1136,11,Университетский проезд,Университетский проезд,true,false,Университетский
1137,12,Цветочная улица,Цветочная ул.,true,true,Цветочная
1138,12,Солнечная улица,Солнечная ул.,true,true,Солнечная
1139,12,Пригородная улица,Пригородная ул.,true,false,Пригородная
1140,12,Широкая улица,Широкая ул.,true,true,Широкая
1141,12,улица Халтурина,ул. Халтурина,true,true,Халтурина
1142,12,Кооперативная улица,Кооперативная ул.,true,true,Кооперативная
1143,12,Спортивная улица,Спортивная ул.,true,true,Спортивная
